cardFinish,currency,date,gameAvailability,price,priceProvider,providerListing,uuid
normal,USD,2023-11-05,paper,23.99,cardkingdom,retail,7e1e1ecc-fb74-5617-80e9-d82b0f959c59
normal,USD,2023-11-05,paper,20.33,cardsphere,retail,7e1e1ecc-fb74-5617-80e9-d82b0f959c59
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
foil,USD,2023-11-05,mtgo,0.01,cardhoarder,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,paper,0.26,tcgplayer,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,EUR,2023-11-05,paper,0.3,cardmarket,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,paper,0.49,cardkingdom,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,paper,0.29,cardsphere,retail,abf27f5f-85f8-5c84-997a-6c6271b3ec3c
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
foil,USD,2023-11-05,mtgo,1.1,cardhoarder,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,paper,0.24,tcgplayer,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,EUR,2023-11-05,paper,0.25,cardmarket,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,paper,0.39,cardkingdom,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,paper,0.31,cardsphere,retail,d6d167eb-eef8-5e90-9300-2a1820520f80
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,26a56253-cc4a-5ca3-852c-dda682952137
foil,USD,2023-11-05,mtgo,1.63,cardhoarder,retail,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,paper,0.3,tcgplayer,retail,26a56253-cc4a-5ca3-852c-dda682952137
normal,EUR,2023-11-05,paper,0.75,cardmarket,retail,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,paper,0.42,cardsphere,retail,26a56253-cc4a-5ca3-852c-dda682952137
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
foil,USD,2023-11-05,mtgo,0.02,cardhoarder,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,paper,0.22,tcgplayer,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,paper,0.25,cardsphere,retail,b429c716-f2b7-5b28-90f1-7d3c2c30d560
normal,USD,2023-11-05,mtgo,0.11,cardhoarder,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
foil,USD,2023-11-05,mtgo,1.13,cardhoarder,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,paper,0.39,tcgplayer,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,EUR,2023-11-05,paper,0.45,cardmarket,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,paper,0.07,cardkingdom,buylist,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,paper,0.69,cardkingdom,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,paper,0.42,cardsphere,retail,8c50b2ef-0ebd-52dd-bea1-6363e4b3287b
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,a5468020-84b5-5402-a935-0789c07ba79c
foil,USD,2023-11-05,mtgo,0.07,cardhoarder,retail,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,paper,0.27,tcgplayer,retail,a5468020-84b5-5402-a935-0789c07ba79c
normal,EUR,2023-11-05,paper,0.05,cardmarket,retail,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,paper,0.3,cardsphere,retail,a5468020-84b5-5402-a935-0789c07ba79c
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
foil,USD,2023-11-05,mtgo,0.02,cardhoarder,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,paper,0.23,tcgplayer,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,EUR,2023-11-05,paper,0.27,cardmarket,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,paper,0.06,cardkingdom,buylist,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,paper,0.26,cardsphere,retail,73491e40-bbee-5edc-aa98-370f8475ef1e
normal,USD,2023-11-05,mtgo,0.06,cardhoarder,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
foil,USD,2023-11-05,mtgo,0.97,cardhoarder,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,paper,4.35,tcgplayer,buylist,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,paper,6.44,tcgplayer,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,EUR,2023-11-05,paper,3.99,cardmarket,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,paper,02.05,cardkingdom,buylist,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,paper,4.49,cardkingdom,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,paper,06.09,cardsphere,retail,b0c0bcf4-4ee8-5a2c-aec1-7deb86e8f722
normal,USD,2023-11-05,mtgo,0.12,cardhoarder,retail,60208f44-3abb-554e-beab-ec1831cdd033
foil,USD,2023-11-05,mtgo,0.14,cardhoarder,retail,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,paper,0.13,tcgplayer,retail,60208f44-3abb-554e-beab-ec1831cdd033
normal,EUR,2023-11-05,paper,0.12,cardmarket,retail,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,60208f44-3abb-554e-beab-ec1831cdd033
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
foil,USD,2023-11-05,mtgo,0.01,cardhoarder,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,paper,0.18,tcgplayer,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,EUR,2023-11-05,paper,0.15,cardmarket,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,19bbfbf8-0110-5c95-a186-e9a1cb07537b
normal,USD,2023-11-05,mtgo,0.12,cardhoarder,retail,1932fa29-3c32-5870-9534-30fdede715f9
foil,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,paper,0.14,tcgplayer,retail,1932fa29-3c32-5870-9534-30fdede715f9
normal,EUR,2023-11-05,paper,0.27,cardmarket,retail,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,1932fa29-3c32-5870-9534-30fdede715f9
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,paper,0.13,tcgplayer,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,EUR,2023-11-05,paper,0.27,cardmarket,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,117d438c-c8b8-56fe-860b-c0b8345f7ca9
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
foil,USD,2023-11-05,mtgo,0.02,cardhoarder,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,paper,0.19,tcgplayer,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,EUR,2023-11-05,paper,0.16,cardmarket,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,paper,0.28,cardsphere,retail,ef9d49d9-2c16-5c4a-b3c9-379abc93507b
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
foil,USD,2023-11-05,mtgo,0.02,cardhoarder,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,paper,0.27,tcgplayer,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,EUR,2023-11-05,paper,0.5,cardmarket,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,paper,0.28,cardsphere,retail,136eaefa-78b7-5dde-9f75-ec0a5715a01a
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,549769f3-876d-58f3-a248-6fee896522cf
foil,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,paper,0.23,tcgplayer,buylist,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,paper,0.72,tcgplayer,retail,549769f3-876d-58f3-a248-6fee896522cf
normal,EUR,2023-11-05,paper,0.99,cardmarket,retail,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,paper,0.08,cardkingdom,buylist,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,paper,0.79,cardkingdom,retail,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,paper,0.93,cardsphere,retail,549769f3-876d-58f3-a248-6fee896522cf
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,515d195e-0379-5a0e-8d73-379906157bbb
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,paper,0.18,tcgplayer,retail,515d195e-0379-5a0e-8d73-379906157bbb
normal,EUR,2023-11-05,paper,0.15,cardmarket,retail,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,515d195e-0379-5a0e-8d73-379906157bbb
normal,USD,2023-11-05,mtgo,0.12,cardhoarder,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,paper,0.16,tcgplayer,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,EUR,2023-11-05,paper,0.15,cardmarket,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,fe441cd3-a63b-5537-844c-541fb87f9a83
normal,USD,2023-11-05,mtgo,0.07,cardhoarder,retail,166b286c-6c0f-5271-8d1c-d353474af37b
foil,USD,2023-11-05,mtgo,0.27,cardhoarder,retail,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,paper,0.14,tcgplayer,buylist,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,paper,0.65,tcgplayer,retail,166b286c-6c0f-5271-8d1c-d353474af37b
normal,EUR,2023-11-05,paper,0.42,cardmarket,retail,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,paper,0.38,cardkingdom,buylist,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,paper,1.49,cardkingdom,retail,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,paper,0.55,cardsphere,retail,166b286c-6c0f-5271-8d1c-d353474af37b
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
foil,USD,2023-11-05,mtgo,0.32,cardhoarder,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,paper,0.02,tcgplayer,buylist,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,paper,0.34,tcgplayer,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,EUR,2023-11-05,paper,0.63,cardmarket,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,paper,0.25,cardkingdom,buylist,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,paper,0.99,cardkingdom,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,paper,0.37,cardsphere,retail,59e963bf-2e8a-5f15-a337-a15102bd2cbc
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
foil,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,paper,0.16,tcgplayer,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,EUR,2023-11-05,paper,0.02,cardmarket,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,paper,0.23,cardsphere,retail,264345aa-f7e7-53e1-b6f5-aa3c8bb8a5fb
normal,USD,2023-11-05,mtgo,0.06,cardhoarder,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
foil,USD,2023-11-05,mtgo,0.43,cardhoarder,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,paper,0.02,tcgplayer,buylist,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,paper,0.45,tcgplayer,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,EUR,2023-11-05,paper,0.15,cardmarket,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,paper,0.1,cardkingdom,buylist,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,paper,0.99,cardkingdom,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,paper,0.46,cardsphere,retail,058d39de-fb6e-52e6-9c8a-0fd4590a6f06
normal,USD,2023-11-05,mtgo,0.87,cardhoarder,retail,01cfeb86-c276-5644-8d42-e93065baaee2
foil,USD,2023-11-05,mtgo,3.67,cardhoarder,retail,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,paper,0.36,tcgplayer,buylist,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,paper,1.44,tcgplayer,retail,01cfeb86-c276-5644-8d42-e93065baaee2
normal,EUR,2023-11-05,paper,1.7,cardmarket,retail,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,paper,0.38,cardkingdom,buylist,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,paper,1.49,cardkingdom,retail,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,paper,1.4,cardsphere,retail,01cfeb86-c276-5644-8d42-e93065baaee2
normal,USD,2023-11-05,mtgo,13.18,cardhoarder,retail,2392456a-7a4a-5554-884f-b7ccaef08651
foil,USD,2023-11-05,mtgo,44.76,cardhoarder,retail,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,paper,14.76,tcgplayer,buylist,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,paper,23.73,tcgplayer,retail,2392456a-7a4a-5554-884f-b7ccaef08651
normal,EUR,2023-11-05,paper,26.27,cardmarket,retail,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,paper,15.5,cardkingdom,buylist,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,paper,27.99,cardkingdom,retail,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,paper,23.28,cardsphere,retail,2392456a-7a4a-5554-884f-b7ccaef08651
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
foil,USD,2023-11-05,mtgo,0.34,cardhoarder,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,paper,0.24,tcgplayer,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,EUR,2023-11-05,paper,0.08,cardmarket,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,paper,0.05,cardkingdom,buylist,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,paper,0.49,cardkingdom,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,paper,0.31,cardsphere,retail,c6a4a1a1-e598-5987-8e88-da1675e3533c
normal,USD,2023-11-05,mtgo,0.14,cardhoarder,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
foil,USD,2023-11-05,mtgo,0.08,cardhoarder,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,paper,1.51,tcgplayer,buylist,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,paper,3.52,tcgplayer,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,EUR,2023-11-05,paper,1.76,cardmarket,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,paper,0.38,cardkingdom,buylist,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,paper,1.49,cardkingdom,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,paper,03.08,cardsphere,retail,e3475cc5-893d-540e-978e-1a77fc1e72cb
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
foil,USD,2023-11-05,mtgo,0.06,cardhoarder,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,paper,0.27,tcgplayer,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,EUR,2023-11-05,paper,0.03,cardmarket,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,paper,0.27,cardsphere,retail,df331a3d-bd88-50c1-b08c-df5ab24f7d07
normal,USD,2023-11-05,mtgo,25.57,cardhoarder,retail,b487402f-54ef-56d8-8490-d655b7a7f251
foil,USD,2023-11-05,mtgo,19.7,cardhoarder,retail,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,paper,56.29,tcgplayer,buylist,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,paper,70.58,tcgplayer,retail,b487402f-54ef-56d8-8490-d655b7a7f251
normal,EUR,2023-11-05,paper,63.53,cardmarket,retail,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,paper,47.0,cardkingdom,buylist,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,paper,84.99,cardkingdom,retail,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,paper,70.89,cardsphere,retail,b487402f-54ef-56d8-8490-d655b7a7f251
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,paper,0.23,tcgplayer,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,EUR,2023-11-05,paper,0.17,cardmarket,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,paper,0.28,cardsphere,retail,d73a6e7f-bf7e-5847-af3b-19c53b49f6b7
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,paper,0.27,tcgplayer,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,EUR,2023-11-05,paper,0.02,cardmarket,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,paper,0.28,cardsphere,retail,2b997f85-c7e4-5eb9-af12-0144e35ef440
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
foil,USD,2023-11-05,mtgo,0.07,cardhoarder,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,USD,2023-11-05,paper,0.02,tcgplayer,buylist,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,USD,2023-11-05,paper,0.3,tcgplayer,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,EUR,2023-11-05,paper,0.25,cardmarket,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
normal,USD,2023-11-05,paper,0.28,cardsphere,retail,1c80ccea-d41a-54c0-b99b-1cadb2b52e80
